Domain Code,Domain,Area Code,Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","147.358836","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","162.452027","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","145.297012","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","163.808236","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","146.569623","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","163.318338","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","147.234082","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","163.107636","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","148.545533","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","166.419868","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","149.336684","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","163.286787","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","153.40568","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","162.920016","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","153.750356","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","160.630764","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","156.345955","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","162.739882","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","157.656341","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","160.766809","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","156.197884","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","159.391993","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","155.017373","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","132","Maldives","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","166.431542","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","108.192517","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","115.428008","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","107.447042","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","113.465656","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","106.975639","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","112.654403","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","107.721114","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","114.068613","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","109.497098","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","116.326963","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","110.527608","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","119.265011","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","111.919892","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","122.235948","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","113.038104","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","122.224985","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","111.64582","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","123.825563","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","110.341239","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","122.323651","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","111.360785","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","121.534324","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","109.77117","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","133","Mali","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","119.571971","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","134","Malta","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","113.4809","X","International reliable sources","base year is rescaled to 2010"
